image_id,image_file,pts_file,dataset_type,train_type,face_rect_x1,face_rect_y1,face_rect_x2,face_rect_y2,landmarks_in_bbox
aflw__face_62601,aflw__face_62601.jpg,aflw__face_62601.pts,Menpo,train,68.0,299.0,316.0,51.0,68.0
aflw__face_62602,aflw__face_62602.jpg,aflw__face_62602.pts,Menpo,train,50.0,332.0,406.0,-23.0,68.0
aflw__face_62603,aflw__face_62603.jpg,aflw__face_62603.pts,Menpo,train,189.0,1016.0,1077.0,128.0,68.0
aflw__face_62604,aflw__face_62604.jpg,aflw__face_62604.pts,Menpo,train,18.0,77.0,86.0,9.0,68.0
aflw__face_62605,aflw__face_62605.jpg,aflw__face_62605.pts,Menpo,train,13.0,77.0,81.0,9.0,68.0
aflw__face_62606,aflw__face_62606.jpg,aflw__face_62606.pts,Menpo,train,40.0,152.0,159.0,32.0,68.0
aflw__face_62607,aflw__face_62607.jpg,aflw__face_62607.pts,Menpo,train,88.0,705.0,704.0,88.0,68.0
aflw__face_62608,aflw__face_62608.jpg,aflw__face_62608.pts,Menpo,train,144.0,623.0,658.0,109.0,68.0
aflw__face_62610,aflw__face_62610.jpg,aflw__face_62610.pts,Menpo,train,45.0,662.0,661.0,46.0,68.0
aflw__face_62613,aflw__face_62613.jpg,aflw__face_62613.pts,Menpo,train,46.0,243.0,219.0,71.0,68.0
aflw__face_62614,aflw__face_62614.jpg,aflw__face_62614.pts,Menpo,train,39.0,183.0,181.0,39.0,68.0
aflw__face_62615,aflw__face_62615.jpg,aflw__face_62615.pts,Menpo,train,19.0,112.0,118.0,13.0,68.0
aflw__face_62617,aflw__face_62617.jpg,aflw__face_62617.pts,Menpo,train,40.0,152.0,159.0,32.0,68.0
aflw__face_62618,aflw__face_62618.jpg,aflw__face_62618.pts,Menpo,train,34.0,184.0,207.0,11.0,68.0
aflw__face_62619,aflw__face_62619.jpg,aflw__face_62619.pts,Menpo,train,49.0,173.0,191.0,29.0,68.0
aflw__face_62620,aflw__face_62620.jpg,aflw__face_62620.pts,Menpo,train,29.0,173.0,171.0,29.0,68.0
aflw__face_62621,aflw__face_62621.jpg,aflw__face_62621.pts,Menpo,train,22.0,195.0,195.0,23.0,68.0
aflw__face_62622,aflw__face_62622.jpg,aflw__face_62622.pts,Menpo,train,23.0,135.0,143.0,15.0,68.0
aflw__face_62623,aflw__face_62623.jpg,aflw__face_62623.pts,Menpo,train,8.0,72.0,76.0,4.0,68.0
aflw__face_62624,aflw__face_62624.jpg,aflw__face_62624.pts,Menpo,train,14.0,68.0,71.0,11.0,68.0
aflw__face_62625,aflw__face_62625.jpg,aflw__face_62625.pts,Menpo,train,13.0,83.0,81.0,12.0,68.0
aflw__face_62626,aflw__face_62626.jpg,aflw__face_62626.pts,Menpo,train,474.0,2071.0,2684.0,-138.0,68.0
aflw__face_62627,aflw__face_62627.jpg,aflw__face_62627.pts,Menpo,train,169.0,2531.0,2377.0,321.0,68.0
aflw__face_62629,aflw__face_62629.jpg,aflw__face_62629.pts,Menpo,train,33.0,112.0,132.0,13.0,68.0
aflw__face_62630,aflw__face_62630.jpg,aflw__face_62630.pts,Menpo,train,26.0,112.0,125.0,13.0,68.0
aflw__face_62632,aflw__face_62632.jpg,aflw__face_62632.pts,Menpo,train,21.0,339.0,317.0,42.0,68.0
aflw__face_62633,aflw__face_62633.jpg,aflw__face_62633.pts,Menpo,train,103.0,316.0,350.0,69.0,68.0
aflw__face_62634,aflw__face_62634.jpg,aflw__face_62634.pts,Menpo,train,103.0,380.0,400.0,83.0,68.0
aflw__face_62636,aflw__face_62636.jpg,aflw__face_62636.pts,Menpo,train,85.0,316.0,333.0,69.0,68.0
aflw__face_62637,aflw__face_62637.jpg,aflw__face_62637.pts,Menpo,train,51.0,299.0,299.0,51.0,68.0
aflw__face_62638,aflw__face_62638.jpg,aflw__face_62638.pts,Menpo,train,21.0,93.0,104.0,10.0,68.0
aflw__face_62639,aflw__face_62639.jpg,aflw__face_62639.pts,Menpo,train,33.0,133.0,132.0,34.0,68.0
aflw__face_62640,aflw__face_62640.jpg,aflw__face_62640.pts,Menpo,train,26.0,119.0,125.0,20.0,68.0
aflw__face_62641,aflw__face_62641.jpg,aflw__face_62641.pts,Menpo,train,15.0,135.0,135.0,15.0,68.0
aflw__face_62642,aflw__face_62642.jpg,aflw__face_62642.pts,Menpo,train,26.0,119.0,125.0,20.0,68.0
aflw__face_62643,aflw__face_62643.jpg,aflw__face_62643.pts,Menpo,train,33.0,119.0,132.0,20.0,68.0
aflw__face_62645,aflw__face_62645.jpg,aflw__face_62645.pts,Menpo,train,32.0,143.0,151.0,24.0,68.0
aflw__face_62646,aflw__face_62646.jpg,aflw__face_62646.pts,Menpo,train,15.0,127.0,135.0,7.0,68.0
aflw__face_62648,aflw__face_62648.jpg,aflw__face_62648.pts,Menpo,train,29.0,163.0,171.0,19.0,68.0
aflw__face_62651,aflw__face_62651.jpg,aflw__face_62651.pts,Menpo,train,6.0,1293.0,1071.0,228.0,68.0
aflw__face_62652,aflw__face_62652.jpg,aflw__face_62652.pts,Menpo,train,58.0,231.0,231.0,59.0,68.0
aflw__face_62653,aflw__face_62653.jpg,aflw__face_62653.pts,Menpo,train,32.0,143.0,151.0,24.0,68.0
aflw__face_62654,aflw__face_62654.jpg,aflw__face_62654.pts,Menpo,train,12.0,105.0,111.0,6.0,68.0
aflw__face_62655,aflw__face_62655.jpg,aflw__face_62655.pts,Menpo,train,57.0,263.0,263.0,57.0,68.0
aflw__face_62656,aflw__face_62656.jpg,aflw__face_62656.pts,Menpo,train,-28.0,370.0,399.0,-57.0,68.0
aflw__face_62657,aflw__face_62657.jpg,aflw__face_62657.pts,Menpo,train,42.0,249.0,248.0,43.0,68.0
aflw__face_62658,aflw__face_62658.jpg,aflw__face_62658.pts,Menpo,train,6.0,1219.0,1071.0,154.0,68.0
aflw__face_62659,aflw__face_62659.jpg,aflw__face_62659.pts,Menpo,train,18.0,83.0,86.0,12.0,68.0
aflw__face_62660,aflw__face_62660.jpg,aflw__face_62660.pts,Menpo,train,17.0,299.0,264.0,51.0,68.0
aflw__face_62661,aflw__face_62661.jpg,aflw__face_62661.pts,Menpo,train,22.0,184.0,195.0,11.0,68.0
aflw__face_62662,aflw__face_62662.jpg,aflw__face_62662.pts,Menpo,train,59.0,203.0,201.0,59.0,68.0
aflw__face_62663,aflw__face_62663.jpg,aflw__face_62663.pts,Menpo,train,6.0,64.0,63.0,7.0,68.0
aflw__face_62664,aflw__face_62664.jpg,aflw__face_62664.pts,Menpo,train,174.0,790.0,790.0,174.0,68.0
aflw__face_62666,aflw__face_62666.jpg,aflw__face_62666.pts,Menpo,train,451.0,1641.0,1729.0,363.0,68.0
aflw__face_62667,aflw__face_62667.jpg,aflw__face_62667.pts,Menpo,train,106.0,795.0,845.0,55.0,68.0
aflw__face_62668,aflw__face_62668.jpg,aflw__face_62668.pts,Menpo,train,-14.0,206.0,191.0,0.0,68.0
aflw__face_62669,aflw__face_62669.jpg,aflw__face_62669.pts,Menpo,train,90.0,489.0,518.0,61.0,68.0
aflw__face_62670,aflw__face_62670.jpg,aflw__face_62670.pts,Menpo,train,251.0,1077.0,1138.0,190.0,68.0
aflw__face_62671,aflw__face_62671.jpg,aflw__face_62671.pts,Menpo,train,128.0,1016.0,1015.0,128.0,68.0
aflw__face_62673,aflw__face_62673.jpg,aflw__face_62673.pts,Menpo,train,12.0,112.0,111.0,13.0,68.0
aflw__face_62674,aflw__face_62674.jpg,aflw__face_62674.pts,Menpo,train,215.0,730.0,729.0,216.0,68.0
aflw__face_62675,aflw__face_62675.jpg,aflw__face_62675.pts,Menpo,train,42.0,234.0,248.0,28.0,68.0
aflw__face_62676,aflw__face_62676.jpg,aflw__face_62676.pts,Menpo,train,174.0,662.0,790.0,46.0,68.0
aflw__face_62677,aflw__face_62677.jpg,aflw__face_62677.pts,Menpo,train,174.0,790.0,790.0,174.0,68.0
aflw__face_62681,aflw__face_62681.jpg,aflw__face_62681.pts,Menpo,train,71.0,249.0,277.0,43.0,68.0
aflw__face_62682,aflw__face_62682.jpg,aflw__face_62682.pts,Menpo,train,46.0,195.0,219.0,23.0,68.0
aflw__face_62684,aflw__face_62684.jpg,aflw__face_62684.pts,Menpo,train,26.0,126.0,125.0,27.0,68.0
aflw__face_62685,aflw__face_62685.jpg,aflw__face_62685.pts,Menpo,train,42.0,234.0,248.0,28.0,68.0
aflw__face_62686,aflw__face_62686.jpg,aflw__face_62686.pts,Menpo,train,1.0,456.0,357.0,100.0,68.0
aflw__face_62687,aflw__face_62687.jpg,aflw__face_62687.pts,Menpo,train,100.0,431.0,456.0,75.0,68.0
aflw__face_62688,aflw__face_62688.jpg,aflw__face_62688.pts,Menpo,train,83.0,380.0,379.0,83.0,68.0
aflw__face_62689,aflw__face_62689.jpg,aflw__face_62689.pts,Menpo,train,75.0,431.0,431.0,75.0,68.0
aflw__face_62690,aflw__face_62690.jpg,aflw__face_62690.pts,Menpo,train,75.0,431.0,431.0,75.0,68.0
aflw__face_62691,aflw__face_62691.jpg,aflw__face_62691.pts,Menpo,train,19.0,126.0,118.0,27.0,68.0
aflw__face_62692,aflw__face_62692.jpg,aflw__face_62692.pts,Menpo,train,19.0,119.0,118.0,20.0,68.0
aflw__face_62693,aflw__face_62693.jpg,aflw__face_62693.pts,Menpo,train,26.0,126.0,125.0,27.0,68.0
aflw__face_62694,aflw__face_62694.jpg,aflw__face_62694.pts,Menpo,train,124.0,431.0,480.0,75.0,68.0
aflw__face_62696,aflw__face_62696.jpg,aflw__face_62696.pts,Menpo,train,-80.0,1375.0,1197.0,97.0,68.0
aflw__face_62697,aflw__face_62697.jpg,aflw__face_62697.pts,Menpo,train,8.0,72.0,76.0,4.0,68.0
aflw__face_62698,aflw__face_62698.jpg,aflw__face_62698.pts,Menpo,train,23.0,83.0,91.0,12.0,68.0
aflw__face_62699,aflw__face_62699.jpg,aflw__face_62699.pts,Menpo,train,8.0,72.0,76.0,4.0,68.0
aflw__face_62700,aflw__face_62700.jpg,aflw__face_62700.pts,Menpo,train,10.0,68.0,67.0,11.0,68.0
aflw__face_62701,aflw__face_62701.jpg,aflw__face_62701.pts,Menpo,train,90.0,519.0,518.0,90.0,68.0
aflw__face_62702,aflw__face_62702.jpg,aflw__face_62702.pts,Menpo,train,-11.0,183.0,133.0,39.0,68.0
aflw__face_62704,aflw__face_62704.jpg,aflw__face_62704.pts,Menpo,train,22.0,195.0,195.0,23.0,68.0
aflw__face_62708,aflw__face_62708.jpg,aflw__face_62708.pts,Menpo,train,18.0,77.0,86.0,9.0,68.0
aflw__face_62709,aflw__face_62709.jpg,aflw__face_62709.pts,Menpo,train,6.0,64.0,63.0,7.0,68.0
aflw__face_62710,aflw__face_62710.jpg,aflw__face_62710.pts,Menpo,train,9.0,153.0,153.0,9.0,68.0
aflw__face_62711,aflw__face_62711.jpg,aflw__face_62711.pts,Menpo,train,41.0,339.0,338.0,42.0,68.0
aflw__face_62712,aflw__face_62712.jpg,aflw__face_62712.pts,Menpo,train,1.0,370.0,429.0,-57.0,68.0
aflw__face_62713,aflw__face_62713.jpg,aflw__face_62713.pts,Menpo,train,15.0,135.0,135.0,15.0,68.0
aflw__face_62714,aflw__face_62714.jpg,aflw__face_62714.pts,Menpo,train,62.0,339.0,359.0,42.0,68.0
aflw__face_62715,aflw__face_62715.jpg,aflw__face_62715.pts,Menpo,train,329.0,1756.0,1862.0,223.0,68.0
aflw__face_62716,aflw__face_62716.jpg,aflw__face_62716.pts,Menpo,train,-105.0,382.0,290.0,26.0,68.0
aflw__face_62717,aflw__face_62717.jpg,aflw__face_62717.pts,Menpo,train,62.0,339.0,359.0,42.0,68.0
aflw__face_62718,aflw__face_62718.jpg,aflw__face_62718.pts,Menpo,train,30.0,459.0,459.0,31.0,68.0
aflw__face_62719,aflw__face_62719.jpg,aflw__face_62719.pts,Menpo,train,1.0,459.0,429.0,31.0,68.0
aflw__face_62720,aflw__face_62720.jpg,aflw__face_62720.pts,Menpo,train,29.0,173.0,171.0,29.0,68.0
aflw__face_62721,aflw__face_62721.jpg,aflw__face_62721.pts,Menpo,train,26.0,119.0,125.0,20.0,68.0
aflw__face_62724,aflw__face_62724.jpg,aflw__face_62724.pts,Menpo,train,34.0,207.0,207.0,35.0,68.0
aflw__face_62725,aflw__face_62725.jpg,aflw__face_62725.pts,Menpo,train,62.0,339.0,359.0,42.0,68.0
aflw__face_62727,aflw__face_62727.jpg,aflw__face_62727.pts,Menpo,train,68.0,282.0,316.0,34.0,68.0
aflw__face_62728,aflw__face_62728.jpg,aflw__face_62728.pts,Menpo,train,40.0,152.0,159.0,32.0,68.0
aflw__face_62729,aflw__face_62729.jpg,aflw__face_62729.pts,Menpo,train,49.0,173.0,191.0,29.0,68.0
aflw__face_62730,aflw__face_62730.jpg,aflw__face_62730.pts,Menpo,train,23.0,135.0,143.0,15.0,68.0
aflw__face_62731,aflw__face_62731.jpg,aflw__face_62731.pts,Menpo,train,48.0,160.0,168.0,40.0,68.0
aflw__face_62732,aflw__face_62732.jpg,aflw__face_62732.pts,Menpo,train,23.0,135.0,143.0,15.0,68.0
aflw__face_62733,aflw__face_62733.jpg,aflw__face_62733.pts,Menpo,train,23.0,143.0,143.0,24.0,68.0
aflw__face_62734,aflw__face_62734.jpg,aflw__face_62734.pts,Menpo,train,40.0,152.0,159.0,32.0,68.0
aflw__face_62736,aflw__face_62736.jpg,aflw__face_62736.pts,Menpo,train,51.0,282.0,299.0,34.0,68.0
aflw__face_62737,aflw__face_62737.jpg,aflw__face_62737.pts,Menpo,train,51.0,299.0,299.0,51.0,68.0
aflw__face_62738,aflw__face_62738.jpg,aflw__face_62738.pts,Menpo,train,34.0,299.0,282.0,51.0,68.0
aflw__face_62739,aflw__face_62739.jpg,aflw__face_62739.pts,Menpo,train,62.0,359.0,359.0,62.0,68.0
aflw__face_62740,aflw__face_62740.jpg,aflw__face_62740.pts,Menpo,train,19.0,105.0,118.0,6.0,68.0
aflw__face_62741,aflw__face_62741.jpg,aflw__face_62741.pts,Menpo,train,7.0,127.0,126.0,7.0,68.0
aflw__face_62742,aflw__face_62742.jpg,aflw__face_62742.pts,Menpo,train,46.0,207.0,219.0,35.0,68.0
aflw__face_62743,aflw__face_62743.jpg,aflw__face_62743.pts,Menpo,train,119.0,459.0,548.0,31.0,68.0
aflw__face_62744,aflw__face_62744.jpg,aflw__face_62744.pts,Menpo,train,17.0,265.0,264.0,17.0,68.0
aflw__face_62746,aflw__face_62746.jpg,aflw__face_62746.pts,Menpo,train,49.0,183.0,191.0,39.0,68.0
aflw__face_62747,aflw__face_62747.jpg,aflw__face_62747.pts,Menpo,train,18.0,83.0,86.0,12.0,68.0
aflw__face_62751,aflw__face_62751.jpg,aflw__face_62751.pts,Menpo,train,189.0,1139.0,1077.0,251.0,68.0
aflw__face_62754,aflw__face_62754.jpg,aflw__face_62754.pts,Menpo,train,46.0,219.0,219.0,47.0,68.0
aflw__face_62755,aflw__face_62755.jpg,aflw__face_62755.pts,Menpo,train,154.0,1219.0,1218.0,154.0,68.0
aflw__face_62756,aflw__face_62756.jpg,aflw__face_62756.pts,Menpo,train,29.0,163.0,171.0,19.0,68.0
aflw__face_62758,aflw__face_62758.jpg,aflw__face_62758.pts,Menpo,train,34.0,195.0,207.0,23.0,68.0
aflw__face_62759,aflw__face_62759.jpg,aflw__face_62759.pts,Menpo,train,88.0,747.0,704.0,131.0,68.0
aflw__face_62762,aflw__face_62762.jpg,aflw__face_62762.pts,Menpo,train,251.0,1077.0,1138.0,190.0,68.0
aflw__face_62765,aflw__face_62765.jpg,aflw__face_62765.pts,Menpo,train,73.0,444.0,587.0,-69.0,68.0
aflw__face_62767,aflw__face_62767.jpg,aflw__face_62767.pts,Menpo,train,85.0,282.0,333.0,34.0,68.0
aflw__face_62768,aflw__face_62768.jpg,aflw__face_62768.pts,Menpo,train,140.0,2236.0,1980.0,396.0,68.0
aflw__face_62771,aflw__face_62771.jpg,aflw__face_62771.pts,Menpo,train,19.0,105.0,118.0,6.0,68.0
aflw__face_62772,aflw__face_62772.jpg,aflw__face_62772.pts,Menpo,train,32.0,152.0,151.0,32.0,68.0
aflw__face_62773,aflw__face_62773.jpg,aflw__face_62773.pts,Menpo,train,22.0,195.0,195.0,23.0,68.0
aflw__face_62775,aflw__face_62775.jpg,aflw__face_62775.pts,Menpo,train,189.0,1016.0,1077.0,128.0,68.0
aflw__face_62777,aflw__face_62777.jpg,aflw__face_62777.pts,Menpo,train,274.0,1286.0,1552.0,8.0,68.0
aflw__face_62778,aflw__face_62778.jpg,aflw__face_62778.pts,Menpo,train,1.0,459.0,429.0,31.0,68.0
aflw__face_62779,aflw__face_62779.jpg,aflw__face_62779.pts,Menpo,train,42.0,234.0,248.0,28.0,68.0
aflw__face_62780,aflw__face_62780.jpg,aflw__face_62780.pts,Menpo,train,62.0,318.0,359.0,21.0,68.0
aflw__face_62781,aflw__face_62781.jpg,aflw__face_62781.pts,Menpo,train,189.0,1016.0,1077.0,128.0,68.0
aflw__face_62783,aflw__face_62783.jpg,aflw__face_62783.pts,Menpo,train,19.0,183.0,161.0,39.0,68.0
aflw__face_62784,aflw__face_62784.jpg,aflw__face_62784.pts,Menpo,train,180.0,623.0,694.0,109.0,68.0
aflw__face_62786,aflw__face_62786.jpg,aflw__face_62786.pts,Menpo,train,-58.0,430.0,370.0,1.0,68.0
aflw__face_62787,aflw__face_62787.jpg,aflw__face_62787.pts,Menpo,train,9.0,153.0,153.0,9.0,68.0
aflw__face_62788,aflw__face_62788.jpg,aflw__face_62788.pts,Menpo,train,154.0,1145.0,1218.0,80.0,68.0
aflw__face_62789,aflw__face_62789.jpg,aflw__face_62789.pts,Menpo,train,-33.0,480.0,480.0,-33.0,68.0
aflw__face_62790,aflw__face_62790.jpg,aflw__face_62790.pts,Menpo,train,88.0,662.0,704.0,46.0,68.0
aflw__face_62791,aflw__face_62791.jpg,aflw__face_62791.pts,Menpo,train,209.0,897.0,948.0,158.0,68.0
aflw__face_62792,aflw__face_62792.jpg,aflw__face_62792.pts,Menpo,train,174.0,790.0,790.0,174.0,68.0
aflw__face_62795,aflw__face_62795.jpg,aflw__face_62795.pts,Menpo,train,39.0,163.0,181.0,19.0,68.0
aflw__face_62797,aflw__face_62797.jpg,aflw__face_62797.pts,Menpo,train,251.0,1077.0,1138.0,190.0,68.0
aflw__face_62798,aflw__face_62798.jpg,aflw__face_62798.pts,Menpo,train,68.0,299.0,316.0,51.0,68.0
aflw__face_62799,aflw__face_62799.jpg,aflw__face_62799.pts,Menpo,train,6.0,64.0,63.0,7.0,68.0
aflw__face_62800,aflw__face_62800.jpg,aflw__face_62800.pts,Menpo,train,18.0,72.0,75.0,15.0,68.0
aflw__face_62802,aflw__face_62802.jpg,aflw__face_62802.pts,Menpo,train,3.0,72.0,71.0,4.0,68.0
aflw__face_62803,aflw__face_62803.jpg,aflw__face_62803.pts,Menpo,train,8.0,77.0,76.0,9.0,68.0
aflw__face_62804,aflw__face_62804.jpg,aflw__face_62804.pts,Menpo,train,274.0,1552.0,1552.0,274.0,68.0
aflw__face_62809,aflw__face_62809.jpg,aflw__face_62809.pts,Menpo,train,46.0,207.0,219.0,35.0,68.0
aflw__face_62810,aflw__face_62810.jpg,aflw__face_62810.pts,Menpo,train,50.0,357.0,406.0,1.0,68.0
aflw__face_62812,aflw__face_62812.jpg,aflw__face_62812.pts,Menpo,train,39.0,163.0,181.0,19.0,68.0
aflw__face_62817,aflw__face_62817.jpg,aflw__face_62817.pts,Menpo,train,19.0,112.0,118.0,13.0,68.0
aflw__face_62818,aflw__face_62818.jpg,aflw__face_62818.pts,Menpo,train,23.0,143.0,143.0,24.0,68.0
aflw__face_62822,aflw__face_62822.jpg,aflw__face_62822.pts,Menpo,train,23.0,135.0,143.0,15.0,68.0
aflw__face_62823,aflw__face_62823.jpg,aflw__face_62823.pts,Menpo,train,34.0,207.0,207.0,35.0,68.0
aflw__face_62827,aflw__face_62827.jpg,aflw__face_62827.pts,Menpo,train,19.0,112.0,118.0,13.0,68.0
aflw__face_62828,aflw__face_62828.jpg,aflw__face_62828.pts,Menpo,train,131.0,619.0,747.0,3.0,68.0
aflw__face_62830,aflw__face_62830.jpg,aflw__face_62830.pts,Menpo,train,32.0,143.0,151.0,24.0,68.0
aflw__face_62832,aflw__face_62832.jpg,aflw__face_62832.pts,Menpo,train,144.0,694.0,658.0,180.0,68.0
aflw__face_62836,aflw__face_62836.jpg,aflw__face_62836.pts,Menpo,train,-58.0,400.0,370.0,-28.0,68.0
aflw__face_62837,aflw__face_62837.jpg,aflw__face_62837.pts,Menpo,train,33.0,110.0,116.0,28.0,68.0
aflw__face_62838,aflw__face_62838.jpg,aflw__face_62838.pts,Menpo,train,40.0,126.0,139.0,27.0,68.0
aflw__face_62839,aflw__face_62839.jpg,aflw__face_62839.pts,Menpo,train,12.0,112.0,111.0,13.0,68.0
aflw__face_62845,aflw__face_62845.jpg,aflw__face_62845.pts,Menpo,train,228.0,1219.0,1292.0,154.0,68.0
aflw__face_62846,aflw__face_62846.jpg,aflw__face_62846.pts,Menpo,train,21.0,339.0,317.0,42.0,68.0
aflw__face_62847,aflw__face_62847.jpg,aflw__face_62847.pts,Menpo,train,42.0,234.0,248.0,28.0,68.0
aflw__face_62848,aflw__face_62848.jpg,aflw__face_62848.pts,Menpo,train,15.0,93.0,98.0,10.0,68.0
aflw__face_62849,aflw__face_62849.jpg,aflw__face_62849.pts,Menpo,train,169.0,2531.0,2377.0,321.0,68.0
aflw__face_62851,aflw__face_62851.jpg,aflw__face_62851.pts,Menpo,train,83.0,380.0,379.0,83.0,68.0
aflw__face_62852,aflw__face_62852.jpg,aflw__face_62852.pts,Menpo,train,57.0,249.0,263.0,43.0,68.0
aflw__face_62853,aflw__face_62853.jpg,aflw__face_62853.pts,Menpo,train,108.0,587.0,622.0,73.0,68.0
aflw__face_62856,aflw__face_62856.jpg,aflw__face_62856.pts,Menpo,train,302.0,1219.0,1366.0,154.0,68.0
aflw__face_62859,aflw__face_62859.jpg,aflw__face_62859.pts,Menpo,train,83.0,380.0,379.0,83.0,68.0
aflw__face_62861,aflw__face_62861.jpg,aflw__face_62861.pts,Menpo,train,62.0,318.0,359.0,21.0,68.0
aflw__face_62862,aflw__face_62862.jpg,aflw__face_62862.pts,Menpo,train,37.0,551.0,551.0,37.0,68.0
aflw__face_62864,aflw__face_62864.jpg,aflw__face_62864.pts,Menpo,train,58.0,207.0,231.0,35.0,68.0
aflw__face_62865,aflw__face_62865.jpg,aflw__face_62865.pts,Menpo,train,39.0,183.0,181.0,39.0,68.0
aflw__face_62866,aflw__face_62866.jpg,aflw__face_62866.pts,Menpo,train,39.0,173.0,181.0,29.0,68.0
aflw__face_62867,aflw__face_62867.jpg,aflw__face_62867.pts,Menpo,train,2.0,56.0,59.0,0.0,68.0
aflw__face_62868,aflw__face_62868.jpg,aflw__face_62868.pts,Menpo,train,60.0,489.0,489.0,61.0,68.0
aflw__face_62869,aflw__face_62869.jpg,aflw__face_62869.pts,Menpo,train,-20.0,318.0,276.0,21.0,68.0
aflw__face_62870,aflw__face_62870.jpg,aflw__face_62870.pts,Menpo,train,34.0,265.0,282.0,17.0,68.0
aflw__face_62872,aflw__face_62872.jpg,aflw__face_62872.pts,Menpo,train,128.0,954.0,1015.0,66.0,68.0
aflw__face_62873,aflw__face_62873.jpg,aflw__face_62873.pts,Menpo,train,685.0,3203.0,3865.0,23.0,68.0
aflw__face_62874,aflw__face_62874.jpg,aflw__face_62874.pts,Menpo,train,19.0,119.0,118.0,20.0,68.0
aflw__face_62875,aflw__face_62875.jpg,aflw__face_62875.pts,Menpo,train,13.0,83.0,81.0,12.0,68.0
aflw__face_62876,aflw__face_62876.jpg,aflw__face_62876.pts,Menpo,train,-69.0,516.0,444.0,2.0,68.0
aflw__face_62879,aflw__face_62879.jpg,aflw__face_62879.pts,Menpo,train,37.0,101.0,105.0,33.0,68.0
aflw__face_62880,aflw__face_62880.jpg,aflw__face_62880.pts,Menpo,train,23.0,83.0,91.0,12.0,68.0
aflw__face_62881,aflw__face_62881.jpg,aflw__face_62881.pts,Menpo,train,15.0,87.0,98.0,4.0,68.0
aflw__face_62882,aflw__face_62882.jpg,aflw__face_62882.pts,Menpo,train,18.0,77.0,86.0,9.0,68.0
aflw__face_62883,aflw__face_62883.jpg,aflw__face_62883.pts,Menpo,train,149.0,548.0,578.0,120.0,68.0
aflw__face_62884,aflw__face_62884.jpg,aflw__face_62884.pts,Menpo,train,37.0,551.0,551.0,37.0,68.0
aflw__face_62885,aflw__face_62885.jpg,aflw__face_62885.pts,Menpo,train,45.0,662.0,661.0,46.0,68.0
aflw__face_62886,aflw__face_62886.jpg,aflw__face_62886.pts,Menpo,train,40.0,143.0,159.0,24.0,68.0
aflw__face_62887,aflw__face_62887.jpg,aflw__face_62887.pts,Menpo,train,75.0,357.0,431.0,1.0,68.0
aflw__face_62888,aflw__face_62888.jpg,aflw__face_62888.pts,Menpo,train,42.0,249.0,248.0,43.0,68.0
aflw__face_62889,aflw__face_62889.jpg,aflw__face_62889.pts,Menpo,train,260.0,949.0,999.0,209.0,68.0
aflw__face_62891,aflw__face_62891.jpg,aflw__face_62891.pts,Menpo,train,17.0,282.0,264.0,34.0,68.0
aflw__face_62892,aflw__face_62892.jpg,aflw__face_62892.pts,Menpo,train,15.0,127.0,135.0,7.0,68.0
aflw__face_62893,aflw__face_62893.jpg,aflw__face_62893.pts,Menpo,train,42.0,234.0,248.0,28.0,68.0
aflw__face_62894,aflw__face_62894.jpg,aflw__face_62894.pts,Menpo,train,22.0,195.0,195.0,23.0,68.0
aflw__face_62896,aflw__face_62896.jpg,aflw__face_62896.pts,Menpo,train,83.0,318.0,379.0,21.0,68.0
aflw__face_62897,aflw__face_62897.jpg,aflw__face_62897.pts,Menpo,train,131.0,662.0,747.0,46.0,68.0
aflw__face_62898,aflw__face_62898.jpg,aflw__face_62898.pts,Menpo,train,50.0,407.0,406.0,51.0,68.0
aflw__face_62899,aflw__face_62899.jpg,aflw__face_62899.pts,Menpo,train,85.0,299.0,333.0,51.0,68.0
aflw__face_62900,aflw__face_62900.jpg,aflw__face_62900.pts,Menpo,train,251.0,892.0,1138.0,5.0,68.0
aflw__face_62902,aflw__face_62902.jpg,aflw__face_62902.pts,Menpo,train,83.0,339.0,379.0,42.0,68.0
aflw__face_62903,aflw__face_62903.jpg,aflw__face_62903.pts,Menpo,train,68.0,316.0,316.0,69.0,68.0
aflw__face_62904,aflw__face_62904.jpg,aflw__face_62904.pts,Menpo,train,62.0,359.0,359.0,62.0,68.0
aflw__face_62905,aflw__face_62905.jpg,aflw__face_62905.pts,Menpo,train,23.0,135.0,143.0,15.0,68.0
aflw__face_62907,aflw__face_62907.jpg,aflw__face_62907.pts,Menpo,train,3.0,897.0,743.0,158.0,68.0
aflw__face_62908,aflw__face_62908.jpg,aflw__face_62908.pts,Menpo,train,209.0,897.0,948.0,158.0,68.0
aflw__face_62909,aflw__face_62909.jpg,aflw__face_62909.pts,Menpo,train,88.0,705.0,704.0,88.0,68.0
aflw__face_62911,aflw__face_62911.jpg,aflw__face_62911.pts,Menpo,train,37.0,516.0,551.0,2.0,68.0
aflw__face_62913,aflw__face_62913.jpg,aflw__face_62913.pts,Menpo,train,13.0,77.0,81.0,9.0,68.0
aflw__face_62914,aflw__face_62914.jpg,aflw__face_62914.pts,Menpo,train,15.0,93.0,98.0,10.0,68.0
aflw__face_62915,aflw__face_62915.jpg,aflw__face_62915.pts,Menpo,train,4.0,87.0,87.0,4.0,68.0
aflw__face_62916,aflw__face_62916.jpg,aflw__face_62916.pts,Menpo,train,51.0,282.0,299.0,34.0,68.0
